feedback_id,customer_id,feedback_date,csat_score,feedback_text
FB-0000326,CUST-100105,2026-06-30,5.5,The problem is still unresolved and this is becoming frustrating.
FB-0000327,CUST-100105,2026-04-15,3.3,I've contacted support multiple times for the same issue.
FB-0000328,CUST-100105,2026-05-09,5.4,I've contacted support multiple times for the same issue.
FB-0000329,CUST-100106,2026-07-09,9.6,Everything worked well and the issue was resolved quickly.
FB-0000330,CUST-100106,2026-07-02,9.6,Everything worked well and the issue was resolved quickly.
FB-0000331,CUST-100107,2026-05-29,3.5,We've had too many problems and are seriously considering alternatives.
FB-0000332,CUST-100107,2026-04-23,3.3,We've had too many problems and are seriously considering alternatives.
FB-0000333,CUST-100107,2026-05-04,2.9,The service problems and billing issues make it difficult to justify continuing.
FB-0000334,CUST-100107,2026-05-10,4.1,The service problems and billing issues make it difficult to justify continuing.
FB-0000335,CUST-100108,2026-02-24,5.0,The problem is still unresolved and this is becoming frustrating.
FB-0000336,CUST-100108,2026-06-05,5.7,The problem is still unresolved and this is becoming frustrating.
FB-0000337,CUST-100109,2026-04-02,9.9,The platform has been reliable and support was helpful.
FB-0000338,CUST-100109,2026-02-25,9.6,The platform has been reliable and support was helpful.
FB-0000339,CUST-100110,2026-05-30,6.8,We aren't using the platform as much as before.
FB-0000340,CUST-100110,2026-03-18,7.4,We aren't using the platform as much as before.
FB-0000341,CUST-100110,2026-07-22,3.7,We aren't using the platform as much as before.
FB-0000342,CUST-100110,2026-05-15,7.0,I'm not sure we're getting enough value from the subscription.
FB-0000343,CUST-100111,2026-05-26,7.4,I'm not sure we're getting enough value from the subscription.
FB-0000344,CUST-100111,2026-04-21,6.6,We aren't using the platform as much as before.
FB-0000345,CUST-100111,2026-05-12,8.4,I'm not sure we're getting enough value from the subscription.
FB-0000346,CUST-100112,2026-06-04,5.1,The problem is still unresolved and this is becoming frustrating.
FB-0000347,CUST-100112,2026-03-10,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0000348,CUST-100112,2026-05-22,5.2,The problem is still unresolved and this is becoming frustrating.
FB-0000349,CUST-100113,2026-02-25,5.5,I don't understand the latest invoice.
FB-0000350,CUST-100113,2026-06-05,5.9,I don't understand the latest invoice.
FB-0000351,CUST-100113,2026-05-24,7.6,I don't understand the latest invoice.
FB-0000352,CUST-100113,2026-02-24,5.9,I don't understand the latest invoice.
FB-0000353,CUST-100114,2026-03-26,9.9,The platform has been reliable and support was helpful.
FB-0000354,CUST-100114,2026-06-13,8.7,The platform has been reliable and support was helpful.
FB-0000355,CUST-100114,2026-07-08,10.0,Everything worked well and the issue was resolved quickly.
FB-0000356,CUST-100115,2026-05-16,8.5,The platform has been reliable and support was helpful.
FB-0000357,CUST-100115,2026-06-12,9.6,Everything worked well and the issue was resolved quickly.
FB-0000358,CUST-100115,2026-06-28,10.0,Everything worked well and the issue was resolved quickly.
FB-0000359,CUST-100115,2026-05-29,7.3,The platform has been reliable and support was helpful.
FB-0000360,CUST-100116,2026-03-09,7.7,The platform has been reliable and support was helpful.
FB-0000361,CUST-100116,2026-02-16,10.0,The platform has been reliable and support was helpful.
FB-0000362,CUST-100117,2026-04-07,7.7,Everything worked well and the issue was resolved quickly.
FB-0000363,CUST-100117,2026-07-03,6.6,Everything worked well and the issue was resolved quickly.
FB-0000364,CUST-100118,2026-03-28,7.5,Everything worked well and the issue was resolved quickly.
FB-0000365,CUST-100118,2026-04-17,7.0,The platform has been reliable and support was helpful.
FB-0000366,CUST-100118,2026-06-08,8.0,The platform has been reliable and support was helpful.
FB-0000367,CUST-100119,2026-04-19,5.1,I've contacted support multiple times for the same issue.
FB-0000368,CUST-100119,2026-03-10,3.8,The problem is still unresolved and this is becoming frustrating.
FB-0000369,CUST-100120,2026-04-11,7.3,Everything worked well and the issue was resolved quickly.
FB-0000370,CUST-100120,2026-06-26,7.1,Everything worked well and the issue was resolved quickly.
FB-0000371,CUST-100120,2026-07-01,7.7,Everything worked well and the issue was resolved quickly.
FB-0000372,CUST-100120,2026-03-15,7.5,The platform has been reliable and support was helpful.
FB-0000373,CUST-100121,2026-05-05,4.7,The problem is still unresolved and this is becoming frustrating.
FB-0000374,CUST-100121,2026-06-19,4.6,The problem is still unresolved and this is becoming frustrating.
FB-0000375,CUST-100122,2026-03-09,9.0,The platform has been reliable and support was helpful.
FB-0000376,CUST-100122,2026-05-15,10.0,The platform has been reliable and support was helpful.
FB-0000377,CUST-100122,2026-03-24,8.6,The platform has been reliable and support was helpful.
FB-0000378,CUST-100123,2026-04-13,4.2,Several important features are not working as expected.
FB-0000379,CUST-100123,2026-05-29,5.4,The recent product changes made our workflow harder.
FB-0000380,CUST-100123,2026-07-21,5.6,Several important features are not working as expected.
FB-0000381,CUST-100123,2026-04-23,5.9,The recent product changes made our workflow harder.
FB-0000382,CUST-100124,2026-04-26,7.7,Everything worked well and the issue was resolved quickly.
FB-0000383,CUST-100124,2026-05-11,9.0,Everything worked well and the issue was resolved quickly.
FB-0000384,CUST-100124,2026-04-25,8.7,Everything worked well and the issue was resolved quickly.
FB-0000385,CUST-100125,2026-06-14,2.9,We've had too many problems and are seriously considering alternatives.
FB-0000386,CUST-100125,2026-03-30,4.0,The service problems and billing issues make it difficult to justify continuing.
FB-0000387,CUST-100126,2026-05-22,8.9,Everything worked well and the issue was resolved quickly.
FB-0000388,CUST-100126,2026-02-13,9.1,The platform has been reliable and support was helpful.
FB-0000389,CUST-100127,2026-05-16,7.2,We aren't using the platform as much as before.
FB-0000390,CUST-100127,2026-02-22,7.5,I'm not sure we're getting enough value from the subscription.
FB-0000391,CUST-100127,2026-06-27,8.4,I'm not sure we're getting enough value from the subscription.
FB-0000392,CUST-100128,2026-03-14,7.9,Everything worked well and the issue was resolved quickly.
FB-0000393,CUST-100128,2026-02-09,8.2,The platform has been reliable and support was helpful.
FB-0000394,CUST-100128,2026-05-17,10.0,The platform has been reliable and support was helpful.
FB-0000395,CUST-100128,2026-03-21,8.5,The platform has been reliable and support was helpful.
FB-0000396,CUST-100129,2026-06-19,10.0,The platform has been reliable and support was helpful.
FB-0000397,CUST-100129,2026-03-02,7.0,The platform has been reliable and support was helpful.
FB-0000398,CUST-100129,2026-06-30,7.9,Everything worked well and the issue was resolved quickly.
FB-0000399,CUST-100130,2026-04-06,7.6,Everything worked well and the issue was resolved quickly.
FB-0000400,CUST-100130,2026-04-21,8.2,Everything worked well and the issue was resolved quickly.
FB-0000401,CUST-100131,2026-04-23,5.2,I've contacted support multiple times for the same issue.
FB-0000402,CUST-100131,2026-07-13,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0000403,CUST-100132,2026-06-21,4.5,The problem is still unresolved and this is becoming frustrating.
FB-0000404,CUST-100132,2026-04-23,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0000405,CUST-100132,2026-03-24,4.3,I've contacted support multiple times for the same issue.
FB-0000406,CUST-100132,2026-06-10,5.4,The problem is still unresolved and this is becoming frustrating.
FB-0000407,CUST-100133,2026-07-16,9.3,Everything worked well and the issue was resolved quickly.
FB-0000408,CUST-100133,2026-07-01,9.5,Everything worked well and the issue was resolved quickly.
FB-0000409,CUST-100134,2026-02-20,8.0,The platform has been reliable and support was helpful.
FB-0000410,CUST-100134,2026-07-06,9.2,The platform has been reliable and support was helpful.
FB-0000411,CUST-100135,2026-03-26,5.0,The problem is still unresolved and this is becoming frustrating.
FB-0000412,CUST-100135,2026-04-23,4.7,The problem is still unresolved and this is becoming frustrating.
FB-0000413,CUST-100136,2026-04-27,5.1,I've contacted support multiple times for the same issue.
FB-0000414,CUST-100136,2026-05-23,5.7,I've contacted support multiple times for the same issue.
FB-0000415,CUST-100136,2026-02-27,2.8,The problem is still unresolved and this is becoming frustrating.
FB-0000416,CUST-100136,2026-07-16,6.1,The problem is still unresolved and this is becoming frustrating.
FB-0000417,CUST-100137,2026-05-21,8.9,The platform has been reliable and support was helpful.
FB-0000418,CUST-100137,2026-03-08,8.0,The platform has been reliable and support was helpful.
FB-0000419,CUST-100137,2026-05-09,7.2,Everything worked well and the issue was resolved quickly.
FB-0000420,CUST-100138,2026-04-26,9.6,The platform has been reliable and support was helpful.
FB-0000421,CUST-100138,2026-04-22,7.9,Everything worked well and the issue was resolved quickly.
FB-0000422,CUST-100138,2026-03-23,7.6,The platform has been reliable and support was helpful.
FB-0000423,CUST-100138,2026-02-04,8.8,The platform has been reliable and support was helpful.
FB-0000424,CUST-100139,2026-03-25,8.1,Everything worked well and the issue was resolved quickly.
FB-0000425,CUST-100139,2026-06-04,8.8,The platform has been reliable and support was helpful.
FB-0000426,CUST-100140,2026-06-05,7.1,The platform has been reliable and support was helpful.
FB-0000427,CUST-100140,2026-06-02,9.8,The platform has been reliable and support was helpful.
FB-0000428,CUST-100140,2026-04-04,9.3,Everything worked well and the issue was resolved quickly.
FB-0000429,CUST-100141,2026-05-02,8.2,The platform has been reliable and support was helpful.
FB-0000430,CUST-100141,2026-04-07,7.7,Everything worked well and the issue was resolved quickly.
FB-0000431,CUST-100141,2026-03-04,9.0,Everything worked well and the issue was resolved quickly.
FB-0000432,CUST-100142,2026-05-21,8.1,Everything worked well and the issue was resolved quickly.
FB-0000433,CUST-100142,2026-03-25,10.0,The platform has been reliable and support was helpful.
FB-0000434,CUST-100143,2026-02-08,8.5,The platform has been reliable and support was helpful.
FB-0000435,CUST-100143,2026-07-05,8.8,Everything worked well and the issue was resolved quickly.
FB-0000436,CUST-100144,2026-06-12,4.7,The problem is still unresolved and this is becoming frustrating.
FB-0000437,CUST-100144,2026-05-22,5.9,I've contacted support multiple times for the same issue.
FB-0000438,CUST-100145,2026-02-19,7.9,Everything worked well and the issue was resolved quickly.
FB-0000439,CUST-100145,2026-02-19,8.5,The platform has been reliable and support was helpful.
FB-0000440,CUST-100146,2026-05-27,6.8,Everything worked well and the issue was resolved quickly.
FB-0000441,CUST-100146,2026-05-03,7.3,Everything worked well and the issue was resolved quickly.
FB-0000442,CUST-100146,2026-02-14,7.0,Everything worked well and the issue was resolved quickly.
FB-0000443,CUST-100147,2026-03-13,7.2,Everything worked well and the issue was resolved quickly.
FB-0000444,CUST-100147,2026-03-21,8.7,The platform has been reliable and support was helpful.
FB-0000445,CUST-100147,2026-02-26,8.3,Everything worked well and the issue was resolved quickly.
FB-0000446,CUST-100148,2026-05-07,7.1,There appears to be an unexpected charge on my account.
FB-0000447,CUST-100148,2026-03-29,3.4,There appears to be an unexpected charge on my account.
FB-0000448,CUST-100148,2026-03-04,5.1,There appears to be an unexpected charge on my account.
FB-0000449,CUST-100149,2026-05-19,9.1,The platform has been reliable and support was helpful.
FB-0000450,CUST-100149,2026-05-18,8.7,Everything worked well and the issue was resolved quickly.
FB-0000451,CUST-100149,2026-04-27,8.6,Everything worked well and the issue was resolved quickly.
FB-0000452,CUST-100149,2026-06-17,7.8,The platform has been reliable and support was helpful.
FB-0000453,CUST-100150,2026-07-22,4.9,The recent product changes made our workflow harder.
FB-0000454,CUST-100150,2026-03-17,6.2,The recent product changes made our workflow harder.
FB-0000455,CUST-100151,2026-05-08,6.9,I'm not sure we're getting enough value from the subscription.
FB-0000456,CUST-100151,2026-04-25,7.8,I'm not sure we're getting enough value from the subscription.
FB-0000457,CUST-100152,2026-04-21,8.0,The platform has been reliable and support was helpful.
FB-0000458,CUST-100152,2026-04-01,9.6,Everything worked well and the issue was resolved quickly.
FB-0000459,CUST-100153,2026-03-30,7.8,Everything worked well and the issue was resolved quickly.
FB-0000460,CUST-100153,2026-07-20,7.3,The platform has been reliable and support was helpful.
FB-0000461,CUST-100153,2026-04-13,7.7,Everything worked well and the issue was resolved quickly.
FB-0000462,CUST-100153,2026-07-13,7.8,Everything worked well and the issue was resolved quickly.
FB-0000463,CUST-100154,2026-07-13,9.7,The platform has been reliable and support was helpful.
FB-0000464,CUST-100154,2026-04-18,8.6,The platform has been reliable and support was helpful.
